evaluation_type,window_id,attack_id,target_tag,method,candidate_action,predicted_cost,predicted_safety_violation_duration,predicted_max_overshoot,predicted_max_undershoot,predicted_time_to_target,predicted_production_proxy,shield_interventions,selected,n_p1_windows_total,n_p1_windows_valid,n_p1_windows_excluded,valid_window_ids,excluded_window_ids
counterfactual_model_rollout,26,26,P101,B5_NO_ROOT_CAUSE,R5_P1_FALLBACK_CONTROL,4.0,0,0.0,0.0,60,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,26,26,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,26,26,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,-7.614386699999991,0,0.0,0.0,60,52.76257799999994,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,-4.914386699999991,0,0.0,0.0,60,52.76257799999994,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,-3.914386699999991,0,0.0,0.0,60,52.76257799999994,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,PROPOSED,R0_KEEP_CURRENT,-4.914386699999991,0,0.0,0.0,60,52.76257799999994,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,PROPOSED,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,PROPOSED,R5_P1_FALLBACK_CONTROL,-3.914386699999991,0,0.0,0.0,60,52.76257799999994,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,PROPOSED,R10_SENSOR_ISOLATION_AND_FALLBACK,-7.01438669999999,0,0.0,0.0,60,52.76257799999994,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,-10.828773399999982,0,0.0,0.0,60,105.52515599999988,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,PROPOSED,R3_SWITCH_TO_BACKUP_PUMP,-3.614386699999991,0,0.0,0.0,60,52.76257799999994,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,B5_FULL,R0_KEEP_CURRENT,-4.914386699999991,0,0.0,0.0,60,52.76257799999994,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,B5_FULL,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,B5_FULL,R5_P1_FALLBACK_CONTROL,-3.914386699999991,0,0.0,0.0,60,52.76257799999994,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,B5_FULL,R10_SENSOR_ISOLATION_AND_FALLBACK,-7.01438669999999,0,0.0,0.0,60,52.76257799999994,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,-10.828773399999982,0,0.0,0.0,60,105.52515599999988,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,-3.614386699999991,0,0.0,0.0,60,52.76257799999994,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,B5_NO_TRUST,R0_KEEP_CURRENT,-4.914386699999991,0,0.0,0.0,60,52.76257799999994,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,B5_NO_TRUST,R5_P1_FALLBACK_CONTROL,-3.914386699999991,0,0.0,0.0,60,52.76257799999994,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,B5_NO_ROOT_CAUSE,R5_P1_FALLBACK_CONTROL,-3.914386699999991,0,0.0,0.0,60,52.76257799999994,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,30,30,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,-7.01438669999999,0,0.0,0.0,60,52.76257799999994,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,1.0,0,0.0,0.0,20,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,2.0,0,0.0,0.0,20,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,PROPOSED,R0_KEEP_CURRENT,1.0,0,0.0,0.0,20,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,PROPOSED,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,PROPOSED,R5_P1_FALLBACK_CONTROL,2.0,0,0.0,0.0,20,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,PROPOSED,R10_SENSOR_ISOLATION_AND_FALLBACK,-1.1,0,0.0,0.0,20,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,5.0,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,PROPOSED,R3_SWITCH_TO_BACKUP_PUMP,-2.8443513550000006,0,0.0,0.0,20,34.295675700000004,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,B5_FULL,R0_KEEP_CURRENT,1.0,0,0.0,0.0,20,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,B5_FULL,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,B5_FULL,R5_P1_FALLBACK_CONTROL,2.0,0,0.0,0.0,20,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,B5_FULL,R10_SENSOR_ISOLATION_AND_FALLBACK,-1.1,0,0.0,0.0,20,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,5.0,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,-2.8443513550000006,0,0.0,0.0,20,34.295675700000004,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,B5_NO_TRUST,R0_KEEP_CURRENT,1.0,0,0.0,0.0,20,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,B5_NO_TRUST,R5_P1_FALLBACK_CONTROL,2.0,0,0.0,0.0,20,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,B5_NO_ROOT_CAUSE,R5_P1_FALLBACK_CONTROL,2.0,0,0.0,0.0,20,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,33,33,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,-1.1,0,0.0,0.0,20,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,1.2000000000000002,0,0.0,0.0,24,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,613.4123946911241,60,0.0,0.6593662242603386,60,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,2.2,0,0.0,0.0,24,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,PROPOSED,R0_KEEP_CURRENT,1.2000000000000002,0,0.0,0.0,24,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,PROPOSED,R7_LOCAL_SAFE_SHUTDOWN,613.4123946911241,60,0.0,0.6593662242603386,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,PROPOSED,R5_P1_FALLBACK_CONTROL,2.2,0,0.0,0.0,24,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,PROPOSED,R10_SENSOR_ISOLATION_AND_FALLBACK,2.1,0,0.0,0.0,24,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,612.9123946911241,60,0.0,0.6593662242603386,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,PROPOSED,R3_SWITCH_TO_BACKUP_PUMP,-6.116725575000002,0,0.0,0.0,24,30.778170500000012,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,B5_FULL,R0_KEEP_CURRENT,1.2000000000000002,0,0.0,0.0,24,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,B5_FULL,R7_LOCAL_SAFE_SHUTDOWN,613.4123946911241,60,0.0,0.6593662242603386,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,B5_FULL,R5_P1_FALLBACK_CONTROL,2.2,0,0.0,0.0,24,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,B5_FULL,R10_SENSOR_ISOLATION_AND_FALLBACK,2.1,0,0.0,0.0,24,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,612.9123946911241,60,0.0,0.6593662242603386,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,-6.116725575000002,0,0.0,0.0,24,30.778170500000012,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,B5_NO_TRUST,R0_KEEP_CURRENT,1.2000000000000002,0,0.0,0.0,24,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,B5_NO_TRUST,R5_P1_FALLBACK_CONTROL,2.2,0,0.0,0.0,24,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,B5_NO_ROOT_CAUSE,R5_P1_FALLBACK_CONTROL,2.2,0,0.0,0.0,24,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,613.4123946911241,60,0.0,0.6593662242603386,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,34,34,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,-6.116725575000002,0,0.0,0.0,24,30.778170500000012,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,0.7000000000000001,0,0.0,0.0,14,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,1.7000000000000002,0,0.0,0.0,14,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,PROPOSED,R0_KEEP_CURRENT,0.7000000000000001,0,0.0,0.0,14,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,PROPOSED,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,PROPOSED,R5_P1_FALLBACK_CONTROL,1.7000000000000002,0,0.0,0.0,14,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,PROPOSED,R10_SENSOR_ISOLATION_AND_FALLBACK,1.6,0,0.0,0.0,14,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,5.0,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,PROPOSED,R3_SWITCH_TO_BACKUP_PUMP,-7.9357900249999975,0,0.0,0.0,14,39.571933499999986,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,B5_FULL,R0_KEEP_CURRENT,0.7000000000000001,0,0.0,0.0,14,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,B5_FULL,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,B5_FULL,R5_P1_FALLBACK_CONTROL,1.7000000000000002,0,0.0,0.0,14,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,B5_FULL,R10_SENSOR_ISOLATION_AND_FALLBACK,1.6,0,0.0,0.0,14,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,5.0,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,-7.9357900249999975,0,0.0,0.0,14,39.571933499999986,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,B5_NO_TRUST,R0_KEEP_CURRENT,0.7000000000000001,0,0.0,0.0,14,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,B5_NO_TRUST,R5_P1_FALLBACK_CONTROL,1.7000000000000002,0,0.0,0.0,14,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,B5_NO_ROOT_CAUSE,R5_P1_FALLBACK_CONTROL,1.7000000000000002,0,0.0,0.0,14,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,35,35,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,-7.9357900249999975,0,0.0,0.0,14,39.571933499999986,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,-1.0328773399999998,0,0.0,0.0,11,10.5525156,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,-0.032877339999999755,0,0.0,0.0,11,10.5525156,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,PROPOSED,R0_KEEP_CURRENT,-1.0328773399999998,0,0.0,0.0,11,10.5525156,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,PROPOSED,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,PROPOSED,R5_P1_FALLBACK_CONTROL,-0.032877339999999755,0,0.0,0.0,11,10.5525156,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,PROPOSED,R10_SENSOR_ISOLATION_AND_FALLBACK,-3.13287734,0,0.0,0.0,11,10.5525156,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,-10.149205829999994,0,0.0,0.0,5,82.66137219999996,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,PROPOSED,R3_SWITCH_TO_BACKUP_PUMP,-6.064386699999991,0,0.0,0.0,11,52.76257799999994,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,B5_FULL,R0_KEEP_CURRENT,-1.0328773399999998,0,0.0,0.0,11,10.5525156,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,B5_FULL,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,B5_FULL,R5_P1_FALLBACK_CONTROL,-0.032877339999999755,0,0.0,0.0,11,10.5525156,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,B5_FULL,R10_SENSOR_ISOLATION_AND_FALLBACK,-3.13287734,0,0.0,0.0,11,10.5525156,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,-10.149205829999994,0,0.0,0.0,5,82.66137219999996,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,-6.064386699999991,0,0.0,0.0,11,52.76257799999994,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,B5_NO_TRUST,R0_KEEP_CURRENT,-1.0328773399999998,0,0.0,0.0,11,10.5525156,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,B5_NO_TRUST,R5_P1_FALLBACK_CONTROL,-0.032877339999999755,0,0.0,0.0,11,10.5525156,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,B5_NO_ROOT_CAUSE,R5_P1_FALLBACK_CONTROL,-0.032877339999999755,0,0.0,0.0,11,10.5525156,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,5.5,0,0.0,0.0,60,0.0,0,0,10,10,0,1|2|3|21|26|30|33|34|35|36,
counterfactual_model_rollout,36,36,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,-3.13287734,0,0.0,0.0,11,10.5525156,0,1,10,10,0,1|2|3|21|26|30|33|34|35|36,
